75.8105,1.908,-66.8716
39.5942,1.908,-71.7601
86.3231,1.908,-39.7061
51.6285,1.908,29.9362
18.2656,1.908,22.6043
88.3116,1.908,-14.3619
94.2422,1.908,26.0457
166.857,1.908,34.9183
121.657,1.908,88.8496
64.0588,1.908,76.2208
28.708,1.908,64.0426
58.5071,1.908,134.64
124.51,1.908,168.537
78.4883,1.908,126.755
206.526,1.908,106.151
157.567,1.908,77.1777
219.561,1.908,179.456
139.413,1.908,144.464
268.704,1.908,10.2789
249.316,1.908,-57.2558
185.886,1.908,-10.4959
170.976,1.908,-62.5041
130.951,1.908,-70.1098
144.723,1.908,-30.5843
223.555,1.908,-173.791
144.661,1.908,-223.026
149.797,1.908,-128.393
89.4787,1.908,-158.486
180.347,1.908,-193.85
102.056,1.908,-131.534
64.083,1.908,-140.359
112.082,1.908,-96.2578
279.765,1.908,-148.119
84.5261,1.908,-111.997
55.3593,1.908,-105.345
147.688,1.908,-343.728
90.3031,1.908,-260.373
107.697,1.908,-222.426
62.547,1.908,-177.918
23.056,1.908,-157.547
-18.7539,1.908,-209.416
4.48798,1.908,-140.382
-46.2317,1.908,-186.118
-86.5167,1.908,-255.582
-78.7077,1.908,-177.588
-96.2498,1.908,-156.395
-49.2808,1.908,-145.638
-70.868,1.908,-208.459
-20.4522,1.908,-159.063
15.0529,1.908,-234.572
57.7648,1.908,-255.423
17.7202,1.908,-213.123
-51.2401,1.908,-315.916
-77.4124,1.908,-295.255
-34.5711,1.908,-264.679
-159.694,1.908,-227.705
-154.15,1.908,-166.927
-149.885,1.908,-280.417
-285.605,1.908,-266.718
-229.322,1.908,-177.731
-311.153,1.908,-380.259
-398.914,1.908,-303.726
-269.7,1.908,-243.852
-208.334,1.908,-84.1524
-355.327,1.908,-45.0541
-241.017,1.908,-30.5615
-228.752,1.908,1.61504
-187.75,1.908,-48.1535
-304.177,1.908,-78.9033
-354.951,1.908,131.702
-251.41,1.908,87.9681
-362.745,1.908,67.2618
-234.598,1.908,44.6385
149.467,1.908,250.107
55.6918,1.908,195.758
40.9971,1.908,271.328
11.9568,1.908,205.755
28.8252,1.908,141.772
-21.4219,1.908,218.669
-75.4778,1.908,258.056
-47.5127,1.908,208.156
-87.3506,1.908,192.656
-30.8667,1.908,317.52
-12.3625,1.908,187.739
-121.451,1.908,164.168
-127.994,1.908,97.818
-207.614,1.908,206.53
-171.633,1.908,86.2748
-276.428,1.908,174.859
-203.005,1.908,163.909
-176.85,1.908,59.3954
-158.481,1.908,16.9779
-276.716,1.908,36.6278
-187.866,1.908,-21.1117
-366.572,1.908,12.1358
-155.005,1.908,-84.2596
-138.815,1.908,-120.91
-340.943,1.908,-153.035
-307.095,1.908,-187.252
-243.013,1.908,-126.502
-187.42,1.908,-123.705
-122.423,1.908,-230.722
-236.555,1.908,-270.662
-124.695,1.908,-158.758
-203.927,1.908,-177.684
-11.4109,1.908,86.648
-86.8845,1.908,157.464
-55.0618,1.908,104.392
-99.563,1.908,78.5201
-121.229,1.908,26.8555
-109.535,1.908,-42.8938
-97.2887,1.908,-112.986
