20.0089,1.908,-55.4237
18.5207,1.908,-55.031
17.4803,1.908,-51.4247
16.4266,1.908,-53.1345
15.9042,1.908,-55.0869
16.2361,1.908,-51.6882
14.7036,1.908,-52.9094
17.2589,1.908,-49.596
14.9237,1.908,-49.999
16.5869,1.908,-45.8393
14.4914,1.908,-47.4461
18.3545,1.908,-40.7028
14.7809,1.908,-42.5614
12.734,1.908,-43.673
11.8372,1.908,-41.4839
15.6676,1.908,-40.2191
18.0753,1.908,-38.4124
12.5254,1.908,-39.8784
14.3665,1.908,-35.6808
10.3426,1.908,-36.9176
15.1107,1.908,-31.6246
12.1195,1.908,-32.9507
14.0272,1.908,-28.9792
11.5085,1.908,-30.3804
9.50154,1.908,-30.5169
14.4109,1.908,-25.2846
11.087,1.908,-26.6704
14.5509,1.908,-19.383
11.3325,1.908,-21.4102
16.4958,1.908,-12.0932
18.9941,1.908,-11.423
22.1816,1.908,-8.91534
18.1211,1.908,-13.557
14.1742,1.908,-14.6838
9.83519,1.908,-19.855
7.5525,1.908,-27.1317
11.7603,1.908,-22.7511
46.7384,1.908,-53.1119
42.0115,1.908,-53.6928
41.5184,1.908,-55.4838
42.3267,1.908,-56.9031
45.0079,1.908,-53.7645
47.3655,1.908,-54.4284
40.5806,1.908,-60.2366
39.4555,1.908,-53.2411
38.7695,1.908,-55.9578
36.1544,1.908,-56.5284
36.5754,1.908,-58.9623
37.4045,1.908,-52.9124
35.4357,1.908,-53.8393
34.3427,1.908,-56.0826
34.3305,1.908,-58.3813
34.6219,1.908,-60.2648
39.9464,1.908,-57.5191
30.8757,1.908,-57.274
30.9382,1.908,-60.5556
27.3782,1.908,-57.616
26.8845,1.908,-59.9483
24.0275,1.908,-58.2915
24.4002,1.908,-60.411
20.0475,1.908,-58.5137
21.3125,1.908,-56.2789
20.4958,1.908,-0.693391
17.8319,1.908,0.772616
17.1759,1.908,-1.78557
20.6301,1.908,-1.32446
19.5307,1.908,0.592472
17.3194,1.908,0.168227
17.2925,1.908,7.75248
15.0202,1.908,3.8602
19.8506,1.908,8.36649
15.938,1.908,7.15342
14.5865,1.908,4.77993
21.9098,1.908,-14.1306
18.8711,1.908,-14.7019
16.2503,1.908,-15.658
11.8118,1.908,-17.0084
13.6625,1.908,-18.306
11.0142,1.908,-18.3657
8.08677,1.908,-18.8662
16.0797,1.908,-16.7637
16.1768,1.908,-37.3887
17.6945,1.908,-43.9017
14.0435,1.908,-45.9715
11.5247,1.908,-45.5011
11.194,1.908,-41.9358
12.8726,1.908,-38.7546
10.4801,1.908,-38.7927
9.28604,1.908,-35.2397
12.4647,1.908,-33.8975
10.1338,1.908,-32.331
20.7343,1.908,-60.7811
18.0025,1.908,-59.0776
18.9493,1.908,-61.7592
37.7699,1.908,-61.3031
30.1558,1.908,-62.2915
26.4062,1.908,-61.348
22.763,1.908,-62.0601
20.943,1.908,-64.3241
28.9657,1.908,-62.3832
26.1064,1.908,-63.7855
33.1188,1.908,-57.2595
26.6154,1.908,-62.2034
23.765,1.908,-63.3683
36.1596,1.908,-61.1188
50.2856,1.908,-55.9077
64.1887,1.908,-45.4633
59.6693,1.908,-46.0523
55.49,1.908,-47.3256
62.5436,1.908,-45.4204
55.6788,1.908,-51.0396
54.0689,1.908,-50.2694
48.6442,1.908,-55.5102
43.5765,1.908,-57.8679
43.7707,1.908,-60.0525
32.0896,1.908,-63.8635
29.9835,1.908,-63.4602
25.493,1.908,-65.7055
16.2932,1.908,-60.0914
16.8374,1.908,-56.4761
17.5595,1.908,-61.6523
20.3524,1.908,-59.4178
22.8725,1.908,-57.4544
19.1971,1.908,-56.5751
17.6872,1.908,-57.2769
22.6547,1.908,-60.631
21.152,1.908,-61.7017
13.2703,1.908,-26.688
8.41932,1.908,-29.1618
9.46782,1.908,-23.0887
21.4967,1.908,22.5525
17.2554,1.908,25.9262
14.9766,1.908,23.1316
17.8877,1.908,20.7037
14.3912,1.908,20.7058
19.9617,1.908,22.1194
17.55,1.908,18.1932
16.3032,1.908,20.012
-8.02977,1.908,87.7682
-15.0522,1.908,87.2791
-13.4782,1.908,82.6846
-8.44319,1.908,82.5004
-11.3306,1.908,85.2314
-13.2518,1.908,79.578
-15.508,1.908,85.494
-11.1202,1.908,83.9608
-5.67586,1.908,87.949
-7.50533,1.908,94.1567
-12.9163,1.908,91.5705
33.4381,1.908,66.905
27.1915,1.908,59.4644
26.1793,1.908,62.9204
-89.9721,1.908,-10.5164
-88.1105,1.908,-17.5631
-81.519,1.908,-13.13
-80.8055,1.908,-8.89639
-77.0916,1.908,-14.1445
-81.6062,1.908,-15.7451
-88.6184,1.908,-16.211
-86.4447,1.908,-11.6368
-80.7773,1.908,-10.9824
-105.962,1.908,-41.4428
-106.278,1.908,-44.6117
-102.599,1.908,-43.0125
-106.439,1.908,-44.217
-101.749,1.908,-44.6153
-102.195,1.908,-42.3854
-108.391,1.908,-51.3984
-107.429,1.908,-54.1331
-106.137,1.908,-56.7928
-105.104,1.908,-59.3254
-106.773,1.908,-63.1634
-111.221,1.908,-64.5189
-106.672,3.03651,-63.1634
-109.782,3.40705,-62.2878
-121.612,1.908,-67.0873
-119.941,1.908,-50.3454
-119.093,1.908,-51.2669
-113.066,1.908,-49.6436
-107.733,1.908,-51.0649
-105.049,1.908,-58.7752
-102.887,1.908,-60.9205
-107.731,1.908,-65.0867
-113.527,1.908,-66.6476
-83.7389,1.908,-72.8234
-93.6258,1.908,-74.6945
-91.2088,1.908,-80.5837
-83.0114,1.908,-76.5168
-90.0587,1.908,-71.8234
42.3813,1.908,-74.078
38.8595,1.908,-72.794
38.7765,1.908,-75.0903
36.5301,1.908,-73.7034
38.0108,1.908,-70.2002
39.4771,1.908,-68.0951
36.0572,1.908,-70.5607
35.2898,1.908,-72.4129
41.8522,1.908,-64.0079
35.7903,1.908,-66.2292
38.5652,1.908,-67.6248
41.3905,1.908,-62.8299
40.334,1.908,-75.6973
37.5387,1.908,-74.3411
36.262,1.908,-73.0194
35.3239,1.908,-70.6255
44.826,1.908,-67.6617
47.338,1.908,-71.723
52.092,1.908,-63.4716
49.6495,1.908,-61.7553
50.4925,1.908,-59.3901
47.3631,1.908,-62.93
51.1352,1.908,-107.177
49.5389,1.908,-104.287
